# Data Source: NIST
# For more information see 
# http://physics.nist.gov/PhysRefData/XrayMassCoef/tab3.html
# For definitions see http://physics.nist.gov/PhysRefData/XrayMassCoef/chap2.html
# url: http://physics.nist.gov/PhysRefData/XrayMassCoef/ElemTab/z37.html
# 
# Rubidium
# 
# energy, mu/rho, mu_en/rho
# meV, cm2/g, cm2/g
1.000e-03,3.174e+03,3.168e+03
1.500e-03,1.219e+03,1.213e+03
1.804e-03,7.782e+02,7.726e+02
1.804e-03,3.096e+03,3.040e+03
1.834e-03,2.969e+03,2.915e+03
1.864e-03,2.861e+03,2.810e+03
1.864e-03,3.957e+03,3.880e+03
2.000e-03,3.410e+03,3.347e+03
2.065e-03,3.153e+03,3.096e+03
2.065e-03,3.606e+03,3.540e+03
3.000e-03,1.418e+03,1.397e+03
4.000e-03,6.748e+02,6.648e+02
5.000e-03,3.744e+02,3.682e+02
6.000e-03,2.300e+02,2.255e+02
8.000e-03,1.058e+02,1.028e+02
1.000e-02,5.766e+01,5.541e+01
1.500e-02,1.909e+01,1.775e+01
1.520e-02,1.842e+01,1.709e+01
1.520e-02,1.208e+02,5.864e+01
2.000e-02,5.980e+01,3.581e+01
3.000e-02,2.009e+01,1.436e+01
4.000e-02,9.112e+00,6.963e+00
5.000e-02,4.918e+00,3.858e+00
6.000e-02,2.979e+00,2.349e+00
8.000e-02,1.375e+00,1.056e+00
1.000e-01,7.799e-01,5.649e-01
1.500e-01,3.187e-01,1.881e-01
2.000e-01,1.960e-01,9.465e-02
3.000e-01,1.219e-01,4.690e-02
4.000e-01,9.670e-02,3.531e-02
5.000e-01,8.360e-02,3.098e-02
6.000e-01,7.510e-02,2.878e-02
8.000e-01,6.412e-02,2.638e-02
1.000e+00,5.689e-02,2.484e-02
1.250e+00,5.053e-02,2.332e-02
1.500e+00,4.613e-02,2.217e-02
2.000e+00,4.061e-02,2.074e-02
3.000e+00,3.545e-02,1.983e-02
4.000e+00,3.335e-02,1.996e-02
5.000e+00,3.250e-02,2.045e-02
6.000e+00,3.227e-02,2.105e-02
8.000e+00,3.267e-02,2.231e-02
1.000e+01,3.357e-02,2.343e-02
1.500e+01,3.610e-02,2.538e-02
2.000e+01,3.845e-02,2.645e-02
# end of file
