# Data Source: NIST
# For more information see 
# http://physics.nist.gov/PhysRefData/XrayMassCoef/tab3.html
# For definitions see http://physics.nist.gov/PhysRefData/XrayMassCoef/chap2.html
# url: http://physics.nist.gov/PhysRefData/XrayMassCoef/ElemTab/z47.html
# 
# Silver
# 
# energy, mu/rho, mu_en/rho
# meV, cm2/g, cm2/g
1.000e-03,7.039e+03,7.029e+03
1.500e-03,2.790e+03,2.782e+03
2.000e-03,1.401e+03,1.393e+03
3.000e-03,5.136e+02,5.073e+02
3.351e-03,3.887e+02,3.827e+02
3.351e-03,1.274e+03,1.223e+03
3.436e-03,1.200e+03,1.151e+03
3.524e-03,1.126e+03,1.082e+03
3.524e-03,1.547e+03,1.479e+03
3.662e-03,1.409e+03,1.348e+03
3.806e-03,1.282e+03,1.229e+03
3.806e-03,1.468e+03,1.406e+03
4.000e-03,1.305e+03,1.252e+03
5.000e-03,7.385e+02,7.122e+02
6.000e-03,4.610e+02,4.457e+02
8.000e-03,2.164e+02,2.092e+02
1.000e-02,1.193e+02,1.149e+02
1.500e-02,3.998e+01,3.780e+01
2.000e-02,1.836e+01,1.695e+01
2.551e-02,9.527e+00,8.534e+00
2.551e-02,5.539e+01,2.031e+01
3.000e-02,3.668e+01,1.660e+01
4.000e-02,1.720e+01,9.869e+00
5.000e-02,9.444e+00,6.066e+00
6.000e-02,5.766e+00,3.938e+00
8.000e-02,2.651e+00,1.907e+00
1.000e-01,1.470e+00,1.062e+00
1.500e-01,5.426e-01,3.622e-01
2.000e-01,2.972e-01,1.751e-01
3.000e-01,1.560e-01,7.392e-02
4.000e-01,1.131e-01,4.803e-02
5.000e-01,9.321e-02,3.822e-02
6.000e-01,8.153e-02,3.347e-02
8.000e-01,6.766e-02,2.881e-02
1.000e+00,5.921e-02,2.632e-02
1.250e+00,5.217e-02,2.425e-02
1.500e+00,4.754e-02,2.284e-02
2.000e+00,4.209e-02,2.135e-02
3.000e+00,3.754e-02,2.082e-02
4.000e+00,3.606e-02,2.142e-02
5.000e+00,3.577e-02,2.232e-02
6.000e+00,3.601e-02,2.324e-02
8.000e+00,3.723e-02,2.499e-02
1.000e+01,3.882e-02,2.647e-02
1.500e+01,4.276e-02,2.889e-02
2.000e+01,4.609e-02,3.005e-02
# end of file
