# Data Source: NIST
# For more information see 
# http://physics.nist.gov/PhysRefData/XrayMassCoef/tab3.html
# For definitions see http://physics.nist.gov/PhysRefData/XrayMassCoef/chap2.html
# url: http://physics.nist.gov/PhysRefData/XrayMassCoef/ElemTab/z28.html
# 
# Nickel
# 
# energy, mu/rho, mu_en/rho
# meV, cm2/g, cm2/g
1.000e-03,9.855e+03,9.797e+03
1.004e-03,9.753e+03,9.697e+03
1.008e-03,9.654e+03,9.598e+03
1.008e-03,1.099e+04,1.093e+04
1.500e-03,4.234e+03,4.214e+03
2.000e-03,2.049e+03,2.039e+03
3.000e-03,7.094e+02,7.042e+02
4.000e-03,3.282e+02,3.244e+02
5.000e-03,1.793e+02,1.761e+02
6.000e-03,1.090e+02,1.064e+02
8.000e-03,4.952e+01,4.758e+01
8.333e-03,4.428e+01,4.242e+01
8.333e-03,3.294e+02,2.240e+02
1.000e-02,2.090e+02,1.524e+02
1.500e-02,7.081e+01,5.734e+01
2.000e-02,3.220e+01,2.722e+01
3.000e-02,1.034e+01,8.982e+00
4.000e-02,4.600e+00,3.967e+00
5.000e-02,2.474e+00,2.078e+00
6.000e-02,1.512e+00,1.219e+00
8.000e-02,7.306e-01,5.259e-01
1.000e-01,4.440e-01,2.781e-01
1.500e-01,2.208e-01,9.812e-02
2.000e-01,1.582e-01,5.649e-02
3.000e-01,1.154e-01,3.659e-02
4.000e-01,9.765e-02,3.209e-02
5.000e-01,8.698e-02,3.036e-02
6.000e-01,7.944e-02,2.937e-02
8.000e-01,6.891e-02,2.795e-02
1.000e+00,6.160e-02,2.674e-02
1.250e+00,5.494e-02,2.536e-02
1.500e+00,5.015e-02,2.420e-02
2.000e+00,4.387e-02,2.257e-02
3.000e+00,3.745e-02,2.107e-02
4.000e+00,3.444e-02,2.066e-02
5.000e+00,3.289e-02,2.070e-02
6.000e+00,3.210e-02,2.094e-02
8.000e+00,3.164e-02,2.163e-02
1.000e+01,3.185e-02,2.234e-02
1.500e+01,3.320e-02,2.368e-02
2.000e+01,3.476e-02,2.446e-02
# end of file
