# Data Source: NIST
# For more information see 
# http://physics.nist.gov/PhysRefData/XrayMassCoef/tab3.html
# For definitions see http://physics.nist.gov/PhysRefData/XrayMassCoef/chap2.html
# url: http://physics.nist.gov/PhysRefData/XrayMassCoef/ElemTab/z13.html
# 
# Aluminum
# 
# energy, mu/rho, mu_en/rho
# meV, cm2/g, cm2/g
1.000e-03,1.185e+03,1.183e+03
1.500e-03,4.022e+02,4.001e+02
1.560e-03,3.621e+02,3.600e+02
1.560e-03,3.957e+03,3.829e+03
2.000e-03,2.263e+03,2.204e+03
3.000e-03,7.880e+02,7.732e+02
4.000e-03,3.605e+02,3.545e+02
5.000e-03,1.934e+02,1.902e+02
6.000e-03,1.153e+02,1.133e+02
8.000e-03,5.033e+01,4.918e+01
1.000e-02,2.623e+01,2.543e+01
1.500e-02,7.955e+00,7.487e+00
2.000e-02,3.441e+00,3.094e+00
3.000e-02,1.128e+00,8.778e-01
4.000e-02,5.685e-01,3.601e-01
5.000e-02,3.681e-01,1.840e-01
6.000e-02,2.778e-01,1.099e-01
8.000e-02,2.018e-01,5.511e-02
1.000e-01,1.704e-01,3.794e-02
1.500e-01,1.378e-01,2.827e-02
2.000e-01,1.223e-01,2.745e-02
3.000e-01,1.042e-01,2.816e-02
4.000e-01,9.276e-02,2.862e-02
5.000e-01,8.445e-02,2.868e-02
6.000e-01,7.802e-02,2.851e-02
8.000e-01,6.841e-02,2.778e-02
1.000e+00,6.146e-02,2.686e-02
1.250e+00,5.496e-02,2.565e-02
1.500e+00,5.006e-02,2.451e-02
2.000e+00,4.324e-02,2.266e-02
3.000e+00,3.541e-02,2.024e-02
4.000e+00,3.106e-02,1.882e-02
5.000e+00,2.836e-02,1.795e-02
6.000e+00,2.655e-02,1.739e-02
8.000e+00,2.437e-02,1.678e-02
1.000e+01,2.318e-02,1.650e-02
1.500e+01,2.195e-02,1.631e-02
2.000e+01,2.168e-02,1.633e-02
# end of file
