# Data Source: NIST
# For more information see 
# http://physics.nist.gov/PhysRefData/XrayMassCoef/tab3.html
# For definitions see http://physics.nist.gov/PhysRefData/XrayMassCoef/chap2.html
# url: http://physics.nist.gov/PhysRefData/XrayMassCoef/ElemTab/z01.html
# 
# Hydrogen
# 
# energy, mu/rho, mu_en/rho
# meV, cm2/g, cm2/g
1.000e-03,7.217e+00,6.820e+00
1.500e-03,2.148e+00,1.752e+00
2.000e-03,1.059e+00,6.643e-01
3.000e-03,5.612e-01,1.693e-01
4.000e-03,4.546e-01,6.549e-02
5.000e-03,4.193e-01,3.278e-02
6.000e-03,4.042e-01,1.996e-02
8.000e-03,3.914e-01,1.160e-02
1.000e-02,3.854e-01,9.849e-03
1.500e-02,3.764e-01,1.102e-02
2.000e-02,3.695e-01,1.355e-02
3.000e-02,3.570e-01,1.863e-02
4.000e-02,3.458e-01,2.315e-02
5.000e-02,3.355e-01,2.709e-02
6.000e-02,3.260e-01,3.053e-02
8.000e-02,3.091e-01,3.620e-02
1.000e-01,2.944e-01,4.063e-02
1.500e-01,2.651e-01,4.813e-02
2.000e-01,2.429e-01,5.254e-02
3.000e-01,2.112e-01,5.695e-02
4.000e-01,1.893e-01,5.860e-02
5.000e-01,1.729e-01,5.900e-02
6.000e-01,1.599e-01,5.875e-02
8.000e-01,1.405e-01,5.739e-02
1.000e+00,1.263e-01,5.556e-02
1.250e+00,1.129e-01,5.311e-02
1.500e+00,1.027e-01,5.075e-02
2.000e+00,8.769e-02,4.650e-02
3.000e+00,6.921e-02,3.992e-02
4.000e+00,5.806e-02,3.523e-02
5.000e+00,5.049e-02,3.174e-02
6.000e+00,4.498e-02,2.905e-02
8.000e+00,3.746e-02,2.515e-02
1.000e+01,3.254e-02,2.247e-02
1.500e+01,2.539e-02,1.837e-02
2.000e+01,2.153e-02,1.606e-02
# end of file
