# Data Source: NIST
# For more information see 
# http://physics.nist.gov/PhysRefData/XrayMassCoef/tab3.html
# For definitions see http://physics.nist.gov/PhysRefData/XrayMassCoef/chap2.html
# url: http://physics.nist.gov/PhysRefData/XrayMassCoef/ElemTab/z46.html
# 
# Palladium
# 
# energy, mu/rho, mu_en/rho
# meV, cm2/g, cm2/g
1.000e-03,6.538e+03,6.529e+03
1.500e-03,2.579e+03,2.571e+03
2.000e-03,1.292e+03,1.285e+03
3.000e-03,4.730e+02,4.668e+02
3.173e-03,4.106e+02,4.047e+02
3.173e-03,1.355e+03,1.305e+03
3.251e-03,1.287e+03,1.238e+03
3.330e-03,1.215e+03,1.171e+03
3.330e-03,1.664e+03,1.597e+03
3.465e-03,1.518e+03,1.456e+03
3.604e-03,1.379e+03,1.326e+03
3.604e-03,1.582e+03,1.520e+03
4.000e-03,1.227e+03,1.182e+03
5.000e-03,6.912e+02,6.688e+02
6.000e-03,4.308e+02,4.175e+02
8.000e-03,2.017e+02,1.953e+02
1.000e-02,1.110e+02,1.070e+02
1.500e-02,3.715e+01,3.511e+01
2.000e-02,1.704e+01,1.571e+01
2.435e-02,1.003e+01,9.016e+00
2.435e-02,5.898e+01,2.208e+01
3.000e-02,3.465e+01,1.669e+01
4.000e-02,1.614e+01,9.611e+00
5.000e-02,8.850e+00,5.833e+00
6.000e-02,5.399e+00,3.759e+00
8.000e-02,2.481e+00,1.804e+00
1.000e-01,1.377e+00,1.000e+00
1.500e-01,5.115e-01,3.397e-01
2.000e-01,2.827e-01,1.644e-01
3.000e-01,1.506e-01,7.007e-02
4.000e-01,1.103e-01,4.611e-02
5.000e-01,9.134e-02,3.704e-02
6.000e-01,8.010e-02,3.262e-02
8.000e-01,6.669e-02,2.828e-02
1.000e+00,5.849e-02,2.594e-02
1.250e+00,5.159e-02,2.395e-02
1.500e+00,4.702e-02,2.259e-02
2.000e+00,4.162e-02,2.112e-02
3.000e+00,3.704e-02,2.056e-02
4.000e+00,3.552e-02,2.111e-02
5.000e+00,3.518e-02,2.196e-02
6.000e+00,3.537e-02,2.284e-02
8.000e+00,3.651e-02,2.453e-02
1.000e+01,3.802e-02,2.595e-02
1.500e+01,4.181e-02,2.832e-02
2.000e+01,4.501e-02,2.944e-02
# end of file
