Nuclide ; I-132 
Element ; Iodine
Z ; 53
Daughter(s) ; (B-) ; Xe-132 ; 100
Q- ; 3577
Possible parent(s) ; (I.T.) ; I-132m ; 86 ; (B-) ; Te-132 ; 100
Half-life (h) ; 2.295 ; 0.013
Half-life (s) ; 8.262E3 ; 0.047E3
Decay constant (1/s) ; 83.90E-6 ; 0.48E-6
Specific activity (Bq/g) ; 382.8E15 ; 2.2E15
Reference ; NDS 104 - 2005
Emissions (160 lines) sorted by increasing energy
------------------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
4.58 ;  ; 0.12 ; 0.04 ; XL ; Xe ;  ;  ; 
29.459 ;  ; 0.298 ; 0.008 ; XKa2 ; Xe ;  ;  ; 
29.779 ;  ; 0.553 ; 0.014 ; XKa1 ; Xe ;  ;  ; 
33.6893 ;  ; 0.163 ; 0.004 ; XK'b1 ; Xe ;  ;  ; 
34.4877 ;  ; 0.038 ; 0.001 ; XK'b2 ; Xe ;  ;  ; 
136.7 ; 0.4 ; 0.079 ; 0.010 ; g ; Xe-132 ; -1 ; 0 ; 
147.4 ; 0.2 ; 0.237 ; 0.020 ; g ; Xe-132 ; -1 ; 1 ; 
183.6 ; 0.3 ; 0.138 ; 0.020 ; g ; Xe-132 ; -1 ; 2 ; 
234.3 ; 0.6 ; 0.03 ; 0.01 ; g ; Xe-132 ; -1 ; 3 ; 
250.8 ; 0.6 ; 0.018 ; 0.005 ; g ; Xe-132 ; -1 ; 159 ; 
255.1 ; 0.2 ; 0.24 ; 0.02 ; g ; Xe-132 ; -1 ; 6 ; 
262.9 ; 0.1 ; 1.3 ; 0.1 ; g ; Xe-132 ; -1 ; 7 ; 
278.4 ; 0.4 ; 0.039 ; 0.010 ; g ; Xe-132 ; -1 ; 9 ; 
284.9 ; 0.2 ; 0.71 ; 0.07 ; g ; Xe-132 ; -1 ; 10 ; 
302.0 ; 0.7 ; 0.01 ; 0.01 ; g ; Xe-132 ; -1 ; 11 ; 
306.7 ; 0.4 ; 0.099 ; 0.020 ; g ; Xe-132 ; -1 ; 12 ; 
310.1 ; 0.4 ; 0.09 ; 0.02 ; g ; Xe-132 ; -1 ; 13 ; 
316.7 ; 0.4 ; 0.13 ; 0.02 ; g ; Xe-132 ; -1 ; 15 ; 
343.6 ; 0.4 ; 0.09 ; 0.02 ; g ; Xe-132 ; -1 ; 16 ; 
351.8 ; 0.4 ; 0.08 ; 0.02 ; g ; Xe-132 ; -1 ; 158 ; 
363.34 ; 0.05 ; 0.49 ; 0.10 ; g ; Xe-132 ; -1 ; 18 ; 
387.9 ; 0.3 ; 0.30 ; 0.05 ; g ; Xe-132 ; -1 ; 19 ; 
416.8 ; 0.4 ; 0.47 ; 0.05 ; g ; Xe-132 ; -1 ; 20 ; 
431.8 ; 0.4 ; 0.47 ; 0.05 ; g ; Xe-132 ; -1 ; 21 ; 
445.0 ; 0.6 ; 0.0987 ;  ; g ; Xe-132 ; -1 ; 22 ; 
446.2 ; 0.6 ; 0.60 ; 0.05 ; g ; Xe-132 ; -1 ; 177 ; 
473.4 ; 0.7 ; 0.17 ; 0.04 ; g ; Xe-132 ; -1 ; 24 ; 
478.2 ; 0.7 ; 0.17 ; 0.04 ; g ; Xe-132 ; -1 ; 25 ; 
488.0 ; 0.4 ; 0.41 ; 0.05 ; g ; Xe-132 ; -1 ; 165 ; 
505.79 ; 0.03 ; 4.94 ; 0.20 ; g ; Xe-132 ; -1 ; 27 ; 
522.65 ; 0.09 ; 16.0 ; 0.5 ; g ; Xe-132 ; -1 ; 28 ; 
535.5 ; 0.4 ; 0.523 ; 0.049 ; g ; Xe-132 ; -1 ; 29 ; 
547.2 ; 0.2 ; 1.14 ; 0.08 ; g ; Xe-132 ; -1 ; 30 ; 
559.7 ; 0.4 ; 0.09 ; 0.02 ; g ; Xe-132 ; -1 ; 31 ; 
572.5 ; 0.4 ; 0.06 ; 0.02 ; g ; Xe-132 ; -1 ; 32 ; 
591.1 ; 0.6 ; 0.07 ; 0.03 ; g ; Xe-132 ; -1 ; 33 ; 
600.0 ; 0.6 ; 0.13 ; 0.03 ; g ; Xe-132 ; -1 ; 34 ; 
609.8 ; 0.5 ; 0.04 ; 0.01 ; g ; Xe-132 ; -1 ; 174 ; 
620.90 ; 0.02 ; 0.39 ; 0.20 ; g ; Xe-132 ; -1 ; 36 ; 
621.2 ; 3.0 ; 1.6 ; 0.2 ; g ; Xe-132 ; -1 ; 37 ; 
630.19 ; 0.02 ; 13.3 ; 0.4 ; g ; Xe-132 ; -1 ; 38 ; 
642.2 ; 0.4 ; 0.0395 ;  ; g ; Xe-132 ; -1 ; 39 ; 
650.5 ; 0.2 ; 2.57 ; 0.20 ; g ; Xe-132 ; -1 ; 40 ; 
667.718 ; 0.030 ; 98.7 ; 1.0 ; g ; Xe-132 ; -1 ; 41 ; 
669.8 ; 0.4 ; 4.6 ; 0.6 ; g ; Xe-132 ; -1 ; 42 ; 
671.4 ; 0.2 ; 3.5 ; 1.0 ; g ; Xe-132 ; -1 ; 43 ; 
684.4 ; 0.2 ; 0.08 ; 0.04 ; g ; Xe-132 ; -1 ; 44 ; 
687.8 ; 0.5 ; 0.04 ; 0.02 ; g ; Xe-132 ; -1 ; 45 ; 
706.4 ; 0.7 ; 0.02 ; 0.02 ; g ; Xe-132 ; -1 ; 46 ; 
727.0 ; 0.3 ; 2.2 ; 0.6 ; g ; Xe-132 ; -1 ; 47 ; 
727.2 ; 0.3 ; 3.2 ; 0.6 ; g ; Xe-132 ; -1 ; 48 ; 
728.4 ; 0.2 ; 1.6 ; 0.4 ; g ; Xe-132 ; -1 ; 49 ; 
771.7 ; 0.7 ; 0.02 ; 0.02 ; g ; Xe-132 ; -1 ; 50 ; 
772.60 ; 0.01 ; 75.6 ; 1.3 ; g ; Xe-132 ; -1 ; 51 ; 
780.0 ; 0.2 ; 1.18 ; 0.04 ; g ; Xe-132 ; -1 ; 52 ; 
784.4 ; 0.4 ; 0.38 ; 0.04 ; g ; Xe-132 ; -1 ; 53 ; 
791.2 ; 0.4 ; 0.099 ; 0.020 ; g ; Xe-132 ; -1 ; 54 ; 
809.5 ; 0.2 ; 2.6 ; 0.3 ; g ; Xe-132 ; -1 ; 55 ; 
812.0 ; 0.2 ; 5.5 ; 0.4 ; g ; Xe-132 ; -1 ; 56 ; 
831.3 ; 0.5 ; 0.03 ; 0.01 ; g ; Xe-132 ; -1 ; 57 ; 
847.9 ; 0.5 ; 0.017 ; 0.005 ; g ; Xe-132 ; -1 ; 58 ; 
863.0 ; 0.2 ; 0.56 ; 0.05 ; g ; Xe-132 ; -1 ; 59 ; 
866.0 ; 0.6 ; 0.036 ; 0.014 ; g ; Xe-132 ; -1 ; 168 ; 
876.6 ; 0.2 ; 1.04 ; 0.04 ; g ; Xe-132 ; -1 ; 61 ; 
886.1 ; 0.5 ; 0.025 ; 0.008 ; g ; Xe-132 ; -1 ; 62 ; 
888.7 ; 0.5 ; 0.035 ; 0.008 ; g ; Xe-132 ; -1 ; 63 ; 
904.4 ; 0.5 ; 0.013 ; 0.004 ; g ; Xe-132 ; -1 ; 64 ; 
910.1 ; 0.2 ; 0.93 ; 0.03 ; g ; Xe-132 ; -1 ; 65 ; 
927.6 ; 0.3 ; 0.41 ; 0.04 ; g ; Xe-132 ; -1 ; 66 ; 
947.2 ; 0.6 ; 0.044 ; 0.014 ; g ; Xe-132 ; -1 ; 67 ; 
954.55 ; 0.09 ; 17.6 ; 0.5 ; g ; Xe-132 ; -1 ; 68 ; 
965.8 ; 0.5 ; 0.035 ; 0.008 ; g ; Xe-132 ; -1 ; 69 ; 
984.2 ; 0.2 ; 0.59 ; 0.04 ; g ; Xe-132 ; -1 ; 70 ; 
995.8 ; 0.5 ; 0.03 ; 0.01 ; g ; Xe-132 ; -1 ; 71 ; 
1002.5 ; 0.6 ; 0.026 ; 0.007 ; g ; Xe-132 ; -1 ; 170 ; 
1005.4 ; 0.6 ; 0.016 ; 0.005 ; g ; Xe-132 ; -1 ; 73 ; 
1009.0 ; 0.4 ; 0.046 ; 0.007 ; g ; Xe-132 ; -1 ; 74 ; 
1035.0 ; 0.2 ; 0.51 ; 0.05 ; g ; Xe-132 ; -1 ; 75 ; 
1049.6 ; 0.4 ; 0.046 ; 0.012 ; g ; Xe-132 ; -1 ; 76 ; 
1081.8 ; 0.4 ; 0.035 ; 0.008 ; g ; Xe-132 ; -1 ; 77 ; 
1086.2 ; 0.4 ; 0.08 ; 0.02 ; g ; Xe-132 ; -1 ; 78 ; 
1096.9 ; 0.4 ; 0.044 ; 0.008 ; g ; Xe-132 ; -1 ; 79 ; 
1112.4 ; 0.4 ; 0.07 ; 0.02 ; g ; Xe-132 ; -1 ; 80 ; 
1126.5 ; 0.4 ; 0.05 ; 0.02 ; g ; Xe-132 ; -1 ; 81 ; 
1136.00 ; 0.02 ; 3.01 ; 0.14 ; g ; Xe-132 ; -1 ; 82 ; 
1143.3 ; 0.2 ; 1.35 ; 0.06 ; g ; Xe-132 ; -1 ; 83 ; 
1147.8 ; 0.5 ; 0.27 ; 0.05 ; g ; Xe-132 ; -1 ; 84 ; 
1172.9 ; 0.2 ; 1.09 ; 0.07 ; g ; Xe-132 ; -1 ; 85 ; 
1212.3 ; 0.4 ; 0.012 ; 0.003 ; g ; Xe-132 ; -1 ; 86 ; 
1242.6 ; 0.7 ; 0.0089 ;  ; g ; Xe-132 ; -1 ; 87 ; 
1254.1 ; 0.4 ; 0.059 ; 0.007 ; g ; Xe-132 ; -1 ; 88 ; 
1263.6 ; 0.5 ; 0.027 ; 0.006 ; g ; Xe-132 ; -1 ; 89 ; 
1272.8 ; 0.4 ; 0.17 ; 0.02 ; g ; Xe-132 ; -1 ; 90 ; 
1290.8 ; 0.2 ; 1.13 ; 0.05 ; g ; Xe-132 ; -1 ; 91 ; 
1295.1 ; 0.2 ; 1.88 ; 0.07 ; g ; Xe-132 ; -1 ; 92 ; 
1297.91 ; 0.02 ; 0.9 ; 0.1 ; g ; Xe-132 ; -1 ; 93 ; 
1314.0 ; 0.5 ; 0.06 ; 0.01 ; g ; Xe-132 ; -1 ; 94 ; 
1317.9 ; 0.7 ; 0.118 ; 0.015 ; g ; Xe-132 ; -1 ; 95 ; 
1360.0 ; 0.5 ; 0.006 ; 0.002 ; g ; Xe-132 ; -1 ; 175 ; 
1372.07 ; 0.13 ; 2.47 ; 0.10 ; g ; Xe-132 ; -1 ; 97 ; 
1390.7 ; 0.7 ; 0.015 ; 0.010 ; g ; Xe-132 ; -1 ; 98 ; 
1398.57 ; 0.10 ; 7.0 ; 0.2 ; g ; Xe-132 ; -1 ; 99 ; 
1410.6 ; 0.3 ; 0.043 ; 0.007 ; g ; Xe-132 ; -1 ; 100 ; 
1442.56 ; 0.10 ; 1.40 ; 0.05 ; g ; Xe-132 ; -1 ; 101 ; 
1450.0 ; 0.5 ; 0.0079 ; 0.0020 ; g ; Xe-132 ; -1 ; 102 ; 
1456.5 ; 0.2 ; 0.05 ; 0.01 ; g ; Xe-132 ; -1 ; 103 ; 
1476.7 ; 0.2 ; 0.130 ; 0.009 ; g ; Xe-132 ; -1 ; 104 ; 
1519.6 ; 0.2 ; 0.079 ; 0.005 ; g ; Xe-132 ; -1 ; 105 ; 
1531.9 ; 0.5 ; 0.006 ; 0.002 ; g ; Xe-132 ; -1 ; 106 ; 
1542.3 ; 0.6 ; 0.016 ; 0.002 ; g ; Xe-132 ; -1 ; 107 ; 
1559.0 ; 0.4 ; 0.009 ; 0.002 ; g ; Xe-132 ; -1 ; 108 ; 
1592.9 ; 0.3 ; 0.047 ; 0.004 ; g ; Xe-132 ; -1 ; 109 ; 
1617.9 ; 0.2 ; 0.010 ; 0.005 ; g ; Xe-132 ; -1 ; 161 ; 
1618.9 ; 0.3 ; 0.007 ; 0.005 ; g ; Xe-132 ; -1 ; 110 ; 
