Nuclide ; Pu-238 
Element ; Plutonium
Z ; 94
Daughter(s) ; (alpha) ; U-234 ; 100
Qalpha ; 5593.2
Possible parent(s) ; (B-) ; Np-238 ; 100 ; (alpha) ; Cm-242 ; 100
Half-life (a) ; 87.74 ; 0.03
Half-life (s) ; 2.7688E9 ; 0.0009E9
Decay constant (1/s) ; 250.34E-12 ; 0.09E-12
Specific activity (Bq/g) ; 633.44E9 ; 0.22E9
Reference ; KRI - 2009
Emissions (53 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
16.1665 ;  ; 10.63 ; 0.08 ; XL ; U-234 ;  ; 
41.82 ; 0.11 ; 0.0000000030 ; 0.0000000016 ; g ; U-234 ; 8 ; 6
43.498 ; 0.001 ; 0.0397 ; 0.0008 ; g ; U-234 ; 1 ; 0
62.70 ; 0.01 ; 0.000000011 ; 0.000000003 ; g ; U-234 ; 11 ; 9
94.666 ;  ; 0.000106 ; 0.000003 ; XKa2 ; U-234 ;  ; 
98.44 ;  ; 0.000169 ; 0.000005 ; XKa1 ; U-234 ;  ; 
99.852 ; 0.003 ; 0.00735 ; 0.00008 ; g ; U-234 ; 2 ; 1
111.2277 ;  ; 0.0000609 ; 0.0000022 ; XK'b1 ; U-234 ;  ; 
114.932 ;  ; 0.0000208 ; 0.0000006 ; XK'b2 ; U-234 ;  ; 
140.15 ; 0.02 ; 0.0000000035 ; 0.0000000007 ; g ; U-234 ; 11 ; 7
152.719 ; 0.002 ; 0.000930 ; 0.000007 ; g ; U-234 ; 3 ; 2
192.91 ; 0.07 ; 0.00000000066 ; 0.00000000020 ; g ; U-234 ; 13 ; 8
200.97 ; 0.03 ; 0.00000392 ; 0.00000013 ; g ; U-234 ; 4 ; 3
203.12 ; 0.03 ; 0.0000000085 ; 0.0000000015 ; g ; U-234 ; 11 ; 5
235.9 ; 0.3 ; 0.000000009 ; 0.000000005 ; g ; U-234 ; 14 ; 7
258.227 ; 0.003 ; 0.000000070 ; 0.000000011 ; g ; U-234 ; 13 ; 5
299.1 ; 0.2 ; 0.000000044 ; 0.000000003 ; g ; U-234 ; 14 ; 5
705.9 ; 0.1 ; 0.000000050 ; 0.000000013 ; g ; U-234 ; 7 ; 2
708.3 ; 0.2 ; 0.00000049 ; 0.00000003 ; g ; U-234 ; 8 ; 2
727.8 ; 0.2 ; 0.0000000027 ; 0.0000000003 ; g ; U-234 ; 12 ; 3
742.813 ; 0.005 ; 0.00000510 ; 0.00000013 ; g ; U-234 ; 5 ; 1
766.38 ; 0.02 ; 0.0000219 ; 0.0000005 ; g ; U-234 ; 6 ; 1
783.4 ; 0.1 ; 0.000000022 ; 0.000000003 ; g ; U-234 ; 9 ; 2
786.27 ; 0.03 ; 0.00000320 ; 0.00000009 ; g ; U-234 ; 5 ; 0
804.4 ; 0.3 ; 0.00000011 ; 0.00000005 ; g ; U-234 ; 10 ; 2
805.80 ; 0.05 ; 0.000000056 ; 0.000000015 ; g ; U-234 ; 7 ; 1
808.2 ; 0.1 ; 0.000000767 ; 0.000000025 ; g ; U-234 ; 8 ; 1
851.7 ; 0.1 ; 0.00000127 ; 0.00000004 ; g ; U-234 ; 8 ; 0
880.5 ; 0.1 ; 0.00000015 ; 0.00000004 ; g ; U-234 ; 12 ; 2
883.24 ; 0.04 ; 0.00000072 ; 0.00000004 ; g ; U-234 ; 9 ; 1
904.37 ; 0.15 ; 0.000000061 ; 0.000000011 ; g ; U-234 ; 10 ; 1
926.72 ; 0.01 ; 0.000000558 ; 0.000000025 ; g ; U-234 ; 9 ; 0
941.94 ; 0.10 ; 0.000000466 ; 0.000000023 ; g ; U-234 ; 14 ; 2
946.00 ; 0.03 ; 0.000000092 ; 0.000000013 ; g ; U-234 ; 11 ; 1
980.3 ; 0.1 ; 0.000000042 ;  ; g ; U-234 ; 12 ; 1
1001.03 ; 0.03 ; 0.00000098 ; 0.00000004 ; g ; U-234 ; 13 ; 1
1041.7 ; 0.2 ; 0.000000197 ; 0.000000016 ; g ; U-234 ; 14 ; 1
1085.4 ; 0.2 ; 0.000000077 ; 0.000000009 ; g ; U-234 ; 14 ; 0
4432.1 ; 0.2 ; 0.0000012 ;  ; a ; Pu-238 ; 0 ; 14
4472.1 ; 0.2 ; 0.00000117 ; 0.00000007 ; a ; Pu-238 ; 0 ; 13
4492.5 ; 0.2 ; 0.0000002 ;  ; a ; Pu-238 ; 0 ; 12
4526.3 ; 0.2 ; 0.000000150 ; 0.000000016 ; a ; Pu-238 ; 0 ; 11
4567.4 ; 0.2 ; 0.00000023 ;  ; a ; Pu-238 ; 0 ; 10
4587.9 ; 0.2 ; 0.00000130 ; 0.00000005 ; a ; Pu-238 ; 0 ; 9
4661.7 ; 0.2 ; 0.0000081 ;  ; a ; Pu-238 ; 0 ; 8
4664.1 ; 0.2 ; 0.000000075 ; 0.000000022 ; a ; Pu-238 ; 0 ; 7
4702.8 ; 0.2 ; 0.0001 ;  ; a ; Pu-238 ; 0 ; 6
4726.0 ; 0.2 ; 0.00000821 ; 0.00000016 ; a ; Pu-238 ; 0 ; 5
5010.4 ; 0.2 ; 0.00000680 ; 0.00000023 ; a ; Pu-238 ; 0 ; 4
5208.0 ; 0.2 ; 0.00292 ; 0.00004 ; a ; Pu-238 ; 0 ; 3
5358.1 ; 0.2 ; 0.104 ; 0.003 ; a ; Pu-238 ; 0 ; 2
5456.3 ; 0.2 ; 28.85 ; 0.06 ; a ; Pu-238 ; 0 ; 1
5499.03 ; 0.20 ; 71.04 ; 0.06 ; a ; Pu-238 ; 0 ; 0
==========================================================================================================
